station,lat,long,gridReference,stationReference,northing,easting,river,Waterbody ID,Distance,River basin district,Management catchment,Operational catchment,water body,Water body type,Easting,Northing,Ngr
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-B3170303,51.633435,-2.373711,None,SW-B3170303,192803,374231,None,GB109054026600,3434.3763626020955,Severn,Avon Bristol and North Somerset Streams,Lower Severn Vale,Little Avon - Ozleworth Bk to conf Tortworth Bk,River,371021,194024,ST7102194024
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-64209999,51.580426,-2.578667,None,SW-64209999,187000,359999,None,GB40901G806200,2626.311481907658,Severn,Severn England GW,Carboniferous Limestone (Alveston),Carboniferous Limestone (Alveston),GroundWaterBody,361513,184854,ST6151384854
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-B0050203,51.580696,-2.546719,None,SW-B0050203,187013,362213,None,GB40901G806200,2269.6433640552427,Severn,Severn England GW,Carboniferous Limestone (Alveston),Carboniferous Limestone (Alveston),GroundWaterBody,361513,184854,ST6151384854
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-B0050204,51.570272,-2.577514,None,SW-B0050204,185870,360070,None,GB40901G806200,1764.7960222076658,Severn,Severn England GW,Carboniferous Limestone (Alveston),Carboniferous Limestone (Alveston),GroundWaterBody,361513,184854,ST6151384854
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-B0060101,51.562238,-2.578479,None,SW-B0060101,184977,359996,None,GB40901G806200,1521.978317848188,Severn,Severn England GW,Carboniferous Limestone (Alveston),Carboniferous Limestone (Alveston),GroundWaterBody,361513,184854,ST6151384854
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A0340115,51.316586,-2.229579,None,SW-A0340115,157523,384096,None,GB109053021800,1749.4804943182419,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Lambrok Str - source to conf R Biss,River,384505,155822,ST8450555822
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A0340303,51.280113,-2.216508,None,SW-A0340303,153464,384995,None,GB109053021760,1158.7165313397406,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Tributary - source to conf Biss Bk,River,384527,152404,ST8452752404
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A0360101,51.280434,-2.217871,None,SW-A0360101,153500,384900,None,GB109053021760,1157.732697992071,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Tributary - source to conf Biss Bk,River,384527,152404,ST8452752404
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A0340317,51.256986,-2.206569,None,SW-A0340317,150890,385681,None,GB109053021750,797.220797520988,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Biss Bk - source to conf unnamed trib,River,385521,151671,ST8552151671
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A0360102,51.249408,-2.22976,None,SW-A0360102,150052,384060,None,GB109053021750,2180.7526223760456,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Biss Bk - source to conf unnamed trib,River,385521,151671,ST8552151671
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A1260101,51.262443,-2.305869,None,SW-A1260101,151521,378754,None,GB40902G302900,2135.6034276054156,Severn,Severn England GW,Bristol Avon Forest Marble,Bristol Avon Forest Marble,GroundWaterBody,377125,152902,ST7712552902
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A1260201,51.245012,-2.327358,None,SW-A1260201,149589,377246,None,GB109053022030,2376.4648114373585,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Buckland Bk - source to conf Mells R,River,375858,151518,ST7585851518
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A2270106,51.247042,-2.324994,None,SW-A2270106,149814,377412,None,GB109053022030,2306.194267619274,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Buckland Bk - source to conf Mells R,River,375858,151518,ST7585851518
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A2270107,51.240543,-2.352338,None,SW-A2270107,149100,375500,None,GB109053022030,2444.3584025261107,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Buckland Bk - source to conf Mells R,River,375858,151518,ST7585851518
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A2280103,51.235317,-2.34972,None,SW-A2280103,148518,375680,None,GB109053022030,3005.2760272560654,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Buckland Bk - source to conf Mells R,River,375858,151518,ST7585851518
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A2290103,51.234655,-2.369079,None,SW-A2290103,148451,374328,None,GB109053022030,3427.446425547743,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Buckland Bk - source to conf Mells R,River,375858,151518,ST7585851518
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A1260202,51.238007,-2.327537,None,SW-A1260202,148810,377230,None,GB109053022101,1975.158221510368,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Frome (Maiden Bradley to Mells),River,378435,147245,ST7843547245
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A1260204,51.229053,-2.306994,None,SW-A1260204,147808,378660,None,GB109053022101,606.2953075853383,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Frome (Maiden Bradley to Mells),River,378435,147245,ST7843547245
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A1260305,51.226281,-2.307835,None,SW-A1260305,147500,378600,None,GB109053022101,303.7268509697488,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Frome (Maiden Bradley to Mells),River,378435,147245,ST7843547245
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A1310101,51.226052,-2.299212,None,SW-A1310101,147472,379202,None,GB109053022101,799.8862419119358,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Frome (Maiden Bradley to Mells),River,378435,147245,ST7843547245
http://environment.data.gov.uk/flood-monitoring/id/stations/531117,51.230918,-2.308854,ST7853148016,531117,148016,378531,None,GB109053022101,776.9536665722094,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Frome (Maiden Bradley to Mells),River,378435,147245,ST7843547245
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A1260412,51.198527,-2.323107,None,SW-A1260412,144418,377520,None,GB109053022080,2084.2900469944198,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Frome - source to conf Maiden Bradley Bk,River,376324,142711,ST7632442711
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A1260416,51.181225,-2.342586,None,SW-A1260416,142500,376150,None,GB109053022080,273.4904020253727,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Frome - source to conf Maiden Bradley Bk,River,376324,142711,ST7632442711
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A1310201,51.221952,-2.249011,None,SW-A1310201,147003,382706,None,GB109053022110,795.6613601275357,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Rodden Bk - source to conf R Frome,River,381915,146917,ST8191546917
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A1310207,51.222649,-2.263478,None,SW-A1310207,147084,381696,None,GB109053022110,275.40878707840824,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Rodden Bk - source to conf R Frome,River,381915,146917,ST8191546917
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A1320113,51.209108,-2.254854,None,SW-A1320113,145576,382293,None,GB109053022110,1393.2569755791642,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Rodden Bk - source to conf R Frome,River,381915,146917,ST8191546917
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A1330101,51.199659,-2.320281,None,SW-A1330101,144543,377718,None,GB40801G806900,2184.9075495315587,South West,South West GW,Upper Hampshire Avon,Upper Hampshire Avon,GroundWaterBody,379868,144154,ST7986844154
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A2270303,51.238807,-2.383838,None,SW-A2270303,148918,373300,None,GB109053022020,3076.8303495643045,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Mells source to conf with Somerset Frome,River,370547,147544,ST7054747544
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A2270404,51.235449,-2.47104,None,SW-A2270404,148580,367210,None,GB109053022020,3494.11862992658,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Mells source to conf with Somerset Frome,River,370547,147544,ST7054747544
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A2270415,51.239353,-2.423522,None,SW-A2270415,148994,370530,None,GB109053022020,1450.0996517481135,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Mells source to conf with Somerset Frome,River,370547,147544,ST7054747544
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A2270483,51.212186,-2.486694,None,SW-A2270483,146000,366100,None,GB109053022020,4707.413833518358,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Mells source to conf with Somerset Frome,River,370547,147544,ST7054747544
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A2270493,51.238615,-2.443226,None,SW-A2270493,148920,369154,None,GB109053022020,1958.0155770575473,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Mells source to conf with Somerset Frome,River,370547,147544,ST7054747544
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A2270496,51.210031,-2.486027,None,SW-A2270496,145760,366145,None,GB109053022020,4749.764204673744,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Mells source to conf with Somerset Frome,River,370547,147544,ST7054747544
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A2270500,51.213079,-2.488135,None,SW-A2270500,146100,366000,None,GB109053022020,4770.780334494557,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Mells source to conf with Somerset Frome,River,370547,147544,ST7054747544
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A2290112,51.225205,-2.393764,None,SW-A2290112,147409,372599,None,GB109053022020,2056.4359946275986,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Mells source to conf with Somerset Frome,River,370547,147544,ST7054747544
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A2300101,51.223709,-2.433073,None,SW-A2300101,147258,369853,None,GB109053022020,750.6210761762555,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Mells source to conf with Somerset Frome,River,370547,147544,ST7054747544
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A2300111,51.224171,-2.429555,None,SW-A2300111,147308,370099,None,GB109053022020,506.3595560468865,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Mells source to conf with Somerset Frome,River,370547,147544,ST7054747544
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A2270401,51.242385,-2.510936,None,SW-A2270401,149370,364430,None,GB109053022251,3697.4257260964687,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Somer,River,365211,152984,ST6521152984
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A2270406,51.23326,-2.502299,None,SW-A2270406,148351,365026,None,GB109053022251,4636.6921398773065,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Somer,River,365211,152984,ST6521152984
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A2270418,51.231748,-2.492042,None,SW-A2270418,148178,365741,None,GB109053022251,4835.135572039319,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Somer,River,365211,152984,ST6521152984
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A2270441,51.241638,-2.537144,None,SW-A2270441,149300,362600,None,GB109053022251,4515.437631060803,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Somer,River,365211,152984,ST6521152984
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A2270501,51.246034,-2.554745,None,SW-A2270501,149798,361375,None,GB109053022251,4986.531058762193,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Somer,River,365211,152984,ST6521152984
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3230102,51.256397,-2.482919,None,SW-A3230102,150915,366396,None,GB109053022251,2384.3208676686113,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Somer,River,365211,152984,ST6521152984
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3240101,51.269141,-2.505571,None,SW-A3240101,152343,364825,None,GB109053022251,748.2492900096865,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Somer,River,365211,152984,ST6521152984
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3240103,51.274034,-2.501238,None,SW-A3240103,152885,365131,None,GB109053022251,127.283148923964,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Somer,River,365211,152984,ST6521152984
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3240119,51.277185,-2.493975,None,SW-A3240119,153232,365640,None,GB109053022251,495.5249741435844,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Somer,River,365211,152984,ST6521152984
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A2290102,51.214295,-2.40511,None,SW-A2290102,146200,371800,None,GB109053021990,1091.7202022496424,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Whatley Bk - source to conf Mells R,River,371077,145382,ST7107745382
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A2290104,51.190259,-2.440143,None,SW-A2290104,143541,369337,None,GB109053021990,2533.1563315358176,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Whatley Bk - source to conf Mells R,River,371077,145382,ST7107745382
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3190103,51.344981,-2.343663,None,SW-A3190103,160712,376160,None,GB40901G305800,731.8613256621776,Severn,Severn England GW,Inferior Oolite and Bridport Sands,Inferior Oolite and Bridport Sands,GroundWaterBody,375599,161182,ST7559961182
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3190204,51.343676,-2.344227,None,SW-A3190204,160567,376120,None,GB40901G305800,806.0186102069853,Severn,Severn England GW,Inferior Oolite and Bridport Sands,Inferior Oolite and Bridport Sands,GroundWaterBody,375599,161182,ST7559961182
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3190201,51.31332,-2.519458,None,SW-A3190201,157263,363891,None,GB109053022250,3035.531254986514,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Wellow Bk - source to conf Snails Bk,River,365508,154694,ST6550854694
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3200404,51.28538,-2.516131,None,SW-A3200404,154154,364101,None,GB109053022250,1507.066355539795,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Wellow Bk - source to conf Snails Bk,River,365508,154694,ST6550854694
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3200410,51.292144,-2.466156,None,SW-A3200410,154883,367591,None,GB109053022250,2091.5568364259193,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Wellow Bk - source to conf Snails Bk,River,365508,154694,ST6550854694
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3240102,51.290934,-2.465312,None,SW-A3240102,154748,367649,None,GB109053022250,2141.6808819242888,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Wellow Bk - source to conf Snails Bk,River,365508,154694,ST6550854694
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3190203,51.332525,-2.416558,None,SW-A3190203,159353,371075,None,GB109053022290,3591.5261380087436,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Cam Bk - source to conf Wellow Bk,River,367839,157795,ST6783957795
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3190205,51.316402,-2.495258,None,SW-A3190205,157594,365580,None,GB109053022290,2267.924601921325,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Cam Bk - source to conf Wellow Bk,River,367839,157795,ST6783957795
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3190210,51.317157,-2.497447,None,SW-A3190210,157679,365428,None,GB109053022290,2413.788930291959,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Cam Bk - source to conf Wellow Bk,River,367839,157795,ST6783957795
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3190224,51.328458,-2.429653,None,SW-A3190224,158906,370160,None,GB109053022290,2573.2007306077,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Cam Bk - source to conf Wellow Bk,River,367839,157795,ST6783957795
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3200205,51.30147,-2.408057,None,SW-A3200205,155896,371648,None,GB109053022290,4256.13463132923,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Cam Bk - source to conf Wellow Bk,River,367839,157795,ST6783957795
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1150103,51.346136,-2.478349,None,SW-Z1150103,160893,366780,None,GB109053022290,3274.001374465197,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Cam Bk - source to conf Wellow Bk,River,367839,157795,ST6783957795
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3190312,51.307603,-2.584022,None,SW-A3190312,156661,359386,None,GB109053021851,1453.0588425800242,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Chew - source to Chew Valley Lake,River,358328,155665,ST5832855665
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A4070401,51.281203,-2.58763,None,SW-A4070401,153727,359111,None,GB109053021851,2090.199272796735,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Chew - source to Chew Valley Lake,River,358328,155665,ST5832855665
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A4070402,51.289482,-2.582759,None,SW-A4070402,154645,359458,None,GB109053021851,1522.2680447279972,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Chew - source to Chew Valley Lake,River,358328,155665,ST5832855665
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A4070409,51.30892,-2.606232,None,SW-A4070409,156820,357839,None,GB109053021851,1254.2511710179904,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Chew - source to Chew Valley Lake,River,358328,155665,ST5832855665
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A4070439,51.30521,-2.614203,None,SW-A4070439,156412,357280,None,GB109053021851,1286.978243794354,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Chew - source to Chew Valley Lake,River,358328,155665,ST5832855665
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3200201,51.29442,-2.433222,None,SW-A3200201,155122,369889,None,GB109053022230,2939.2083968306843,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Kilmersdon Str - source to conf Snails Bk,River,369278,152247,ST6927852247
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3200202,51.297098,-2.423896,None,SW-A3200202,155416,370541,None,GB109053022230,3411.41173123386,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Kilmersdon Str - source to conf Snails Bk,River,369278,152247,ST6927852247
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3200247,51.294891,-2.429784,None,SW-A3200247,155173,370129,None,GB109053022230,3047.240883159715,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Kilmersdon Str - source to conf Snails Bk,River,369278,152247,ST6927852247
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3200248,51.294828,-2.429884,None,SW-A3200248,155166,370122,None,GB109053022230,3038.5682483696164,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Kilmersdon Str - source to conf Snails Bk,River,369278,152247,ST6927852247
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3200206,51.322033,-2.367786,None,SW-A3200206,158168,374467,None,GB109053022260,2255.5092551350795,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Lyde Bk - source to conf Wellow Bk,River,376258,156797,ST7625856797
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3200207,51.321252,-2.373032,None,SW-A3200207,158083,374101,None,GB109053022260,2511.263626145212,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Lyde Bk - source to conf Wellow Bk,River,376258,156797,ST7625856797
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3200256,51.322583,-2.358592,None,SW-A3200256,158226,375108,None,GB109053022260,1834.2685190560296,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Lyde Bk - source to conf Wellow Bk,River,376258,156797,ST7625856797
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3210101,51.313201,-2.344903,None,SW-A3210101,157178,376057,None,GB109053022260,430.76907967030314,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Lyde Bk - source to conf Wellow Bk,River,376258,156797,ST7625856797
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A3210102,51.303718,-2.33446,None,SW-A3210102,156120,376780,None,GB109053022260,854.8760144020886,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Lyde Bk - source to conf Wellow Bk,River,376258,156797,ST7625856797
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A4070102,51.370056,-2.547638,None,SW-A4070102,163587,361974,None,GB109053021950,4964.655174329834,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Chew - conf Winford Bk to conf R Avon (Brist),River,365569,167011,ST6556967011
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A4070103,51.375579,-2.543236,None,SW-A4070103,164199,362285,None,GB109053021950,4323.424568556736,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Chew - conf Winford Bk to conf R Avon (Brist),River,365569,167011,ST6556967011
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A4070108,51.378914,-2.499007,None,SW-A4070108,164548,365366,None,GB109053021950,2471.3514521411153,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Chew - conf Winford Bk to conf R Avon (Brist),River,365569,167011,ST6556967011
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-A4070115,51.413375,-2.495744,None,SW-A4070115,168379,365619,None,GB109053021950,1368.9134377308158,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Chew - conf Winford Bk to conf R Avon (Brist),River,365569,167011,ST6556967011
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010501,51.425656,-2.508693,None,SW-Z1010501,169751,364728,None,GB109053021950,2866.161370195335,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Chew - conf Winford Bk to conf R Avon (Brist),River,365569,167011,ST6556967011
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010702,51.41731,-2.485922,None,SW-Z1010702,168812,366305,None,GB109053021950,1945.5839740293916,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Chew - conf Winford Bk to conf R Avon (Brist),River,365569,167011,ST6556967011
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010706,51.418992,-2.487982,None,SW-Z1010706,169000,366163,None,GB109053021950,2075.8027362926373,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Chew - conf Winford Bk to conf R Avon (Brist),River,365569,167011,ST6556967011
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-Z1010804,51.417005,-2.458942,None,SW-Z1010804,168766,368181,None,GB109053021950,3146.8347589284062,Severn,Avon Bristol and North Somerset Streams,Bristol Avon Rural,Chew - conf Winford Bk to conf R Avon (Brist),River,365569,167011,ST6556967011
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-B0010301,51.536445,-2.683013,None,SW-B0010301,182171,352723,None,GB109054026650,4112.8564283232645,Severn,Avon Bristol and North Somerset Streams,Lower Severn Vale,Chestle Pill,River,355491,185213,ST5549185213
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-B0050104,51.573103,-2.654747,None,SW-B0050104,186230,354720,None,GB109054026650,1276.21706617644,Severn,Avon Bristol and North Somerset Streams,Lower Severn Vale,Chestle Pill,River,355491,185213,ST5549185213
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-B0050106,51.570815,-2.650732,None,SW-B0050106,185973,354996,None,GB109054026650,906.9867694735133,Severn,Avon Bristol and North Somerset Streams,Lower Severn Vale,Chestle Pill,River,355491,185213,ST5549185213
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-B3130504,51.598328,-2.394573,None,SW-B3130504,188906,372766,None,GB109054026580,924.9286458965362,Severn,Avon Bristol and North Somerset Streams,Lower Severn Vale,Little Avon R - source to conf Ozleworth Bk,River,373168,188073,ST7316888073
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-B3130505,51.604934,-2.395136,None,SW-B3130505,189641,372731,None,GB109054026580,1627.7570457534503,Severn,Avon Bristol and North Somerset Streams,Lower Severn Vale,Little Avon R - source to conf Ozleworth Bk,River,373168,188073,ST7316888073
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-B3130506,51.60331,-2.394125,None,SW-B3130506,189460,372800,None,GB109054026580,1434.9888501308992,Severn,Avon Bristol and North Somerset Streams,Lower Severn Vale,Little Avon R - source to conf Ozleworth Bk,River,373168,188073,ST7316888073
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-C0417000,50.804937,-2.062383,None,SW-C0417000,100600,395700,None,GB108043015990,3229.87708744466,South West,Dorset,Dorset Stour,North Winterbourne,River,392785,99209,SY9278599209
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-C0474000,50.797253,-2.08306,None,SW-C0474000,99747,394242,None,GB108043015990,1553.1558196137307,South West,Dorset,Dorset Stour,North Winterbourne,River,392785,99209,SY9278599209
http://environment.data.gov.uk/flood-monitoring/id/stations/43234,50.796983,-2.083074,SY9424199717,43234,99717,394241,None,GB108043015990,1542.0765220960989,South West,Dorset,Dorset Stour,North Winterbourne,River,392785,99209,SY9278599209
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-C1217900,50.912081,-2.515986,None,SW-C1217900,112640,363820,None,GB40802G804300,1799.7444263005789,South West,South West GW,Fullers Earth (Southeast Yeovil),Fullers Earth (Southeast Yeovil),GroundWaterBody,362258,113534,ST6225813534
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E4000009,50.926328,-2.552754,None,SW-E4000009,114243,361247,None,GB40802G804300,1234.8287330638204,South West,South West GW,Fullers Earth (Southeast Yeovil),Fullers Earth (Southeast Yeovil),GroundWaterBody,362258,113534,ST6225813534
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E4000029,50.937206,-2.526099,None,SW-E4000029,115439,363129,None,GB40802G804300,2094.6756312135776,South West,South West GW,Fullers Earth (Southeast Yeovil),Fullers Earth (Southeast Yeovil),GroundWaterBody,362258,113534,ST6225813534
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1000059,51.004388,-3.174447,None,SW-E1000059,123435,317692,None,GB108052015481,970.3710630475334,South West,South and West Somerset,Tone,Tone - Wellington to Taunton,River,316864,122929,ST1686422929
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1004500,50.994211,-3.223266,None,SW-E1004500,122359,314248,None,GB108052015481,2677.3785686749643,South West,South and West Somerset,Tone,Tone - Wellington to Taunton,River,316864,122929,ST1686422929
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1005520,51.006511,-3.175271,None,SW-E1005520,123672,317638,None,GB108052015481,1072.9049352109441,South West,South and West Somerset,Tone,Tone - Wellington to Taunton,River,316864,122929,ST1686422929
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1111500,50.987385,-3.206103,None,SW-E1111500,121580,315440,None,GB108052015481,1961.5241522856659,South West,South and West Somerset,Tone,Tone - Wellington to Taunton,River,316864,122929,ST1686422929
http://environment.data.gov.uk/water-quality/id/sampling-point/SW-E1111800,51.000185,-3.181937,None,SW-E1111800,122976,317159,None,GB108052015481,298.7206052484495,South West,South and West Somerset,Tone,Tone - Wellington to Taunton,River,316864,122929,ST1686422929
